date,news_title
2020.05.30,제주 집합금지명령 발동에 카드게임대회 취소…일부 반발(종합)
2020.05.30,전수검사 중인 고양 쿠팡물류센터 추가 확진자 아직 없어
2020.05.30,"[속보] ""부천 쿠팡물류센터 관련 확진자 108명으로 늘어"""
2020.05.30,"[속보] ""쿠팡물류센터 검사대상자중 2.5∼2.9% 코로나19 양성 판정"""
2020.05.30,"부천, 쿠팡 물류센터 근무 주민 1명 확진"
2020.05.30,"[속보] 방역당국 ""부천 쿠팡물류센터 직원 전수조사 83.5% 완료"""
2020.05.30,부천 쿠팡물류센터 관련 누적 확진자 108명…35명은 접촉 감염
2020.05.30,공공시설 문닫은 수도권 '한산'…다른 지역 유원지·사찰 '북적'
2020.05.30,쿠팡물류센터 관련 확진자 108명…인천 일가족 집단감염 사례도(종합)
2020.05.30,부천 쿠팡물류센터 관련 확진자 최소 109명(종합2보)
2020.05.31,초중고 178만명 더 학교로…확진자 증가세 속 3차 개학 코앞
2020.05.31,"전학년 등교수업앞 코로나19 확산 우려에 '불안'…""방역 철저히"""
2020.05.31,"인천시 ""쿠팡물류센터 확진자 딸 등 2명 추가 확진"""
2020.05.31,[연합뉴스 이 시각 헤드라인] - 10:00
2020.05.31,[2보] 코로나19 어제 27명 신규확진…닷새만에 20명대로 떨어져
2020.05.31,코로나19 어제 27명 신규확진-닷새만에 20명대로…지역 산발감염(종합)
2020.05.31,어제 신규 6명…서울 코로나19 확진자 누계 861명
2020.05.31,경기도 신규 확진자 12명…부천 쿠팡물류센터 관련 3명 늘어
2020.05.31,[속보] 부천 쿠팡물류센터 관련 누적 확진자 111명…3명 증가
2020.05.31,쿠팡 관련 확진자 총 111명…서울 아나운서 학원서도 4명 확진
2020.05.31,"정부, 내일부터 3만8천개 건설현장·사업장 코로나 점검"
2020.05.31,수원동부교회 목사·신도 확진…쿠팡 확진자발 3차 감염 추정(종합)
2020.05.31,"정부 ""물류센터 방역 미흡 확인…6월11일까지 4천300여곳 점검"""
2020.05.31,"경기도, 교회 관련 확진자 속출에 긴장…4개 지역서 16명 확진"
2020.05.31,"""코로나 지침 없고 장비소독도 미흡…물류센터 방역 허점 확인""(종합)"
2020.05.31,"수원시 ""57번 확진자에게 간식 산 사람 보건소에 진단 문의해야"""
2020.05.31,"정부 ""위험도 상승…생활속 거리두기 단계 조정 수준은 아니다"""
2020.05.31,"'코로나19 의심 증상' 학생·교직원, 진단 검사 신속하게 받는다"
2020.05.31,쿠팡 이어 교회-학원-요양원 등 다방면 산발적 감염 지속(종합)
2020.06.01,물류센터-클럽발 여진속 산발적 감염 지속…'깜깜이 환자' 변수
2020.06.01,[연합뉴스 이 시각 헤드라인] - 08:00
2020.06.01,"하나금투 ""이마트 물류센터 자동화율 높아…쿠팡과 차별화"""
2020.06.01,[2보] 코로나19 신규확진 35명중 인천-경기 30명…교회 집단감염 영향
2020.06.01,온라인은 불안?…쿠팡사태후 주말 마트·편의점 매출 증가
2020.06.01,코로나19 신규확진 35명중 인천-경기 30명…교회 집단감염 영향(종합)
2020.06.01,'남아도는 마늘' 소비·수출 돕는다…국내외 판촉에 30억 투입
2020.06.01,서울 어제 이후 입국자 2명 신규 확진…누계 863명
2020.06.01,"[속보] ""부천 쿠팡물류센터 관련 누적 확진자 112명…1명 증가"""
2020.06.01,고양 쿠팡물류센터 근무 1천600명 중 1천423명 '음성'
2020.06.01,수원동부교회서 4명 추가확진…나흘새 8명 감염
2020.06.01,"신규확진 30명중 24명 종교모임 관련…""수도권 엄중 대처 필요"""
2020.06.01,[연합뉴스 이 시각 헤드라인] - 12:00
2020.06.01,김포 장기동 부부·부천 소사본동 30대 등 3명 코로나19 확진
2020.06.01,"신규확진 30명중 24명 종교모임 관련…""수도권 엄중 대처 필요""(종합)"
2020.06.01,"[속보] ""부천 쿠팡물류센터 3차 감염자 3명…접촉자 파악·검사 마무리"""
2020.06.01,전국 학교 607곳 등교 못해…3차 등교 앞두고 학원 특별점검
2020.06.01,전국 학교 607곳 등교 못해…3차 등교 앞두고 학원 특별점검(종합)
2020.06.01,"경기도, 물류창고·콜센터·장례·결혼식장 '집합제한' 명령(종합)"
2020.06.01,수도권 종교모임 감염 확산-신규환자만 30여명…사망자 1명 발생(종합)
2020.06.01,"종교모임, 노인 등 고위험군 감염통로…당국 ""대면모임 삼가야"""
2020.06.01,수원동부교회서 4명 추가확진…나흘새 8명 감염·교회 폐쇄(종합)
2020.06.01,"네이버 유료회원제…""한달에 10만원이상 쇼핑 결제해야 이득""(종합)"
2020.06.01,"문 대통령, 코로나 관련 물류센터 전수점검 지시"
2020.06.01,경기도서 산발적 집단감염 사례 이어져…교회 관련 확진자 속출
2020.06.01,고양 쿠팡물류센터 직원 등 1천600명 코로나19 전원 '음성'(종합)
2020.06.01,부천지역 학교 10일까지 온라인수업 연장…고3은 등교
2020.06.01,"경남 양산시, 쿠팡물류센터 방역실태 긴급 현장점검"
2020.06.01,"경기도, 물류창고·콜센터·장례·결혼식장 '집합제한' 명령(종합2보)"
2020.06.02,"""돈 없어서…"" 창문 없는 고시원서 지내는 자가격리자"
2020.06.02,"""고객에 안전조치 안내 미흡""…시민단체, 쿠팡 대표 검찰 고발"
2020.06.02,인천서 6명 추가 확진…개척교회 관련 감염 5명 포함
2020.06.02,"부천 콜센터, 첫 확진자 나온지 엿새째 추가감염 '0명'…비결은"
2020.06.02,인천 개척교회발 감염 확산…목사 등 5명 추가 확진(종합)
2020.06.02,"인천 부평·계양구, 고3 제외 등교중지 10일까지 연장"
2020.06.02,신규확진 38명중 국내발생 37명 전원 수도권…교회집단감염 영향(종합)
2020.06.02,'교회 연관 감염' 동시다발 양상…경기도 곳곳 'n차 감염' 증가
2020.06.02,부천 거주 인천 개척교회 코로나19 확진자 가족 3명도 감염
2020.06.02,부천 거주 인천 개척교회 코로나19 확진자 가족 3명 감염(종합)
2020.06.02,"[속보] ""부천 쿠팡물류센터 누적 확진자 총 117명…5명 증가"""
2020.06.02,"[속보] ""부천 쿠팡물류센터 근무 확진자의 동거가족 1명 위중 상태"""
2020.06.02,3차 등교 하루 앞두고 전국 534개교 등교중지…99% 수도권 소재
2020.06.02,"확진자 발생 부천 콜센터, 직원 1천989명 전원 '음성'…비결은(종합)"
2020.06.02,인천서 40대 1명 추가 확진…감염 경로는 미상
2020.06.02,수도권 개척교회 집단감염 급확산…신규확진 22명 늘어 총 45명(종합)
2020.06.02,학원강사·쿠팡센터·개척교회…'코로나 사슬'에 인천 확진 급증
2020.06.02,[연합시론] 수도권 확산비상 속 등교 확대…집단감염 저지에 총력 기울여야
2020.06.02,'교회 연관 감염' 동시다발 양상…경기도 곳곳 'n차 감염' 속출(종합)
2020.06.02,울산 물류 유통시설 41곳 코로나19 방역 실태 점검
2020.06.02,수도권 교회 집단감염 확산…신규확진 29명·한달새 100명 안팎(종합2보)
2020.06.02,오늘 서울 확진자 8시간만에 14명 증가…누계 892명(종합)
2020.06.02,"고령자 코로나19 감염 위험 증가…WHO, 위험연령 65세→60세이상"
2020.06.02,"인천시, 종교시설·물류센터 등에 방역수칙 준수 조치 발령(종합)"
2020.06.03,초중고 추가 178만명 오늘부터 학교로…수도권 학부모 불안
2020.06.03,'생활속 거리두기' 한달…클럽·물류센터·교회 고리로 확산
2020.06.03,[연합뉴스 이 시각 헤드라인] - 08:00
2020.06.03,"코로나19 확산세 속 인천 3차 등교…""불안감 여전"""
2020.06.03,"""어쩔 수 없이 학교 가지만…"" 전국 178만명 불안한 추가 등교"
2020.06.03,[2보] 신규확진 49명중 48명 수도권…3차 등교일에 교회 집단감염 확산
2020.06.03,신규확진 49명중 48명 수도권…3차 등교일에 교회 집단감염 확산(종합)
2020.06.03,3차 등교 개시일에 확진자 49명…코로나19 확산 등교에 변수되나
2020.06.03,인천서 개척교회 등 최초 감염경로 모르는 확진 사례 잇따라
2020.06.03,"정부 ""수도권 상황 매우 엄중…방역체계 전환은 지켜봐야"""
2020.06.03,[속보] 부천 쿠팡물류센터 관련 확진자 2명 추가…총 119명
2020.06.03,"부천, 쿠팡 물류센터 근무자 등 주민 2명 코로나19 확진"
2020.06.03,인천 개척교회 관련 확진 10명 늘어 55명…교회 집단감염 비상
2020.06.03,"부천, 쿠팡 물류센터 근무자 등 주민 2명 코로나19 확진(종합)"
2020.06.03,생활방역 전환 한 달…감염 속출에도 느슨해진 '거리두기'
2020.06.03,수도권 교회 집단감염 초비상…인천 개척교회 관련 최소 55명(종합)
2020.06.03,"'거리 두기' 반별로 하교…인천, 긴장 속 3차 등교수업(종합)"
2020.06.03,서울 오전 신규 확진 10명…6명이 교회 모임·쿠팡 근무자 관련
2020.06.03,"이재명, 종교 소모임 행정명령 검토…""종교자유·국민안전 고민"""
2020.06.03,생활 속 거리 두기 한 달…확진자 급증에 인천 '초긴장'
2020.06.03,"교회 집단감염, 클럽-물류센터서 시작됐나…""무증상전파 가능성"""
2020.06.03,경기도 산발적 지역사회 감염 지속…교회 등 전파 경로 '다양'(종합)
2020.06.03,서울 확진자 8시간만에 12명 추가확인…누계 908명
2020.06.04,"클럽→물류센터→교회→? ""다음이 두렵다…일상방역 지켜야"""
2020.06.04,"코로나19 사태에…인천, 초등 생존수영 교육 2학기로 연기"
2020.06.04,[연합뉴스 이 시각 헤드라인] - 08:00
2020.06.04,[2보] 코로나19 신규확진 39명중 36명 수도권…교회모임 2차감염 비상
2020.06.04,광명서 1명 추가 확진…부천 쿠팡물류센터 확진자 동료
2020.06.04,코로나19 신규확진 39명중 36명 수도권…교회모임 2차감염 비상(종합)
2020.06.04,서울 확진자 21명 추가…감염경로는 6개 이상
2020.06.04,"경찰, 천안 쿠팡 외주업체 '조리사 돌연사' 원인 수사"
2020.06.04,수원동부교회 관련 확진자 1명 추가…총 9명으로 늘어
2020.06.04,수도권 환자 급증 대비 '병상 공동활용 모의훈련' 내일 실시(종합)
2020.06.04,코로나19 신규확진 39명중 36명 수도권…교회모임 2차감염 비상(종합2보)
2020.06.04,경기도 누적 확진자 900명 넘어서…교회 외 산발적 감염 이어져
2020.06.04,"경기도, 코로나 검사받는 취약노동자에 23만원씩 지역화폐 지원"
2020.06.04,"[속보] ""부천 쿠팡물류센터 관련 확진자 1명 늘어 누적 120명"""
2020.06.04,"마트·백화점, 올해 세일비용 의무적으로 부담하지 않아도 된다"
2020.06.04,"백화점·대형마트·온라인쇼핑몰, '상생' 내걸고 동행세일 참여"
2020.06.04,신규확진 39명중 지역발생 33명 전원 수도권…교회집단감염 여파(종합3보)
2020.06.04,쿠팡 박대준 대표이사
2020.06.04,3차 등교 둘째 날 전국 학교 511곳 등교 불발…99% 수도권 집중
2020.06.04,3차 등교 둘째 날 전국 학교 511곳 등교 불발…99% 수도권 집중(종합)
2020.06.04,수도권 코로나19 전파력 1.9로 상승…환자 1명이 2명 감염시켜
2020.06.04,음성판정 쿠팡 부천물류센터 근무자 50대 어머니 확진
2020.06.04,개척교회 관련 3명 등 인천서 7명 추가 확진(종합2보)
2020.06.04,경기도 누적 확진자 900명 넘어서…교회 외 산발적 감염 이어져(종합)
2020.06.05,"'생활속 거리두기' 한 달…""수도권 '대유행' 가능성 대비해야"""
2020.06.05,교회 이어 방판업체까지…수도권 집단감염에 생활방역 '시험대'
2020.06.05,[연합뉴스 이 시각 헤드라인] - 08:00
2020.06.05,인천서 7명 추가 확진…방판업체 리치웨이 관련 3명
2020.06.05,인천서도 방판업체 관련 3명 양성…7명 추가 확진(종합)
2020.06.05,"용인서 어린이집 2살 여아 확진…""수원동부교회 관련 감염 추정"""
2020.06.05,[속보] 부천 쿠팡물류센터 관련 확진자 4명 늘어 누적 124명
2020.06.05,3차 등교 사흘째 전국 514개교 등교 중지…수도권이 510곳
2020.06.05,서울 방판업체 리치웨이 무더기 확진…누적 29명 대부분 60~70대(종합)
2020.06.05,클럽→물류센터→교회→방판업체…꼬리무는 수도권 집단감염(종합)
2020.06.05,[연합뉴스 이 시각 헤드라인] - 20:00
2020.06.06,인천서 10명 추가 확진…방문판매업체·부천물류센터 관련
2020.06.06,인천서 공무원·세관 직원·고교생 등 10명 추가 확진(종합)
2020.06.06,"용인서 어린이집 원아·어머니 추가 확진…""보육교사 접촉 추정"""
2020.06.06,[속보] 부천 쿠팡물류센터 관련 확진자 6명 늘어…총 130명
2020.06.06,"서울 방판업체 리치웨이 누적 확진자 42명…""밀폐 공간서 노래"""
2020.06.06,고령 확진자 증가 '비상'…5월 이후 사망 1·위중 2·중증 6명
2020.06.06,리치웨이 42명·탁구장 17명 무더기 확진…수도권 집단감염 확산(종합)
2020.06.06,용인 어린이집서 보육교사 1명 추가 양성 판정…총 5명 확진
2020.06.06,부천서 쿠팡 물류센터 관련 2명 추가 확진
2020.06.07,한달새 '클럽에서 탁구장까지'…수도권 집단감염 꼬리 어디까지
2020.06.07,내일 초중생 135만명 학교로…코로나19속 99일만에 등교 마무리
2020.06.07,"경기도, 코로나19 표본검사비 50% 지원…희망 기업체 모집"
2020.06.07,"부산시, 코로나19 예방 중소유통물류센터 방역 긴급 점검"
2020.06.07,[연합뉴스 이 시각 헤드라인] - 10:00
2020.06.07,[2보] 코로나19 신규확진 57명…이틀째 50명대·대부분 수도권 '비상'
2020.06.07,코로나19 신규확진 57명·이틀째 50명대…수도권 집단감염 확산(종합)
2020.06.07,[연합시론] 심상찮은 수도권 연쇄 집단감염…이래선 생활방역 성공 못한다
2020.06.07,[영상] 이틀째 50명대…코로나19 신규확진 57명 중 52명이 수도권
2020.06.07,[속보] 부천 쿠팡물류센터 관련 확진자 3명 늘어 누적 133명
2020.06.07,[연합뉴스 이 시각 헤드라인] - 15:00
2020.06.07,용인 환자발 신규감염 7명·리치웨이 추가확진 3명…확산세 지속
2020.06.07,"""코로나19 빌미로 무기한 무급휴직·자진퇴사 강요…불법 난무"""
2020.06.07,"박능후 ""방역이 확산속도 따라잡지 못해…향후 1주일 중대고비"""
2020.06.07,"박능후 ""방역강화후 주말이동량 전주의 99%…향후 1주일이 고비""(종합)"
2020.06.07,용인 환자발 신규감염 7명·리치웨이 추가확진 3명…확산세 지속(종합)
2020.06.07,교회-탁구장 이어 롯데월드 비상…5일 방문 학생·교사 등교중지(종합)
2020.06.08,코로나19 불안 속에…초5∼6·중1 오늘 마지막 4차 등교
2020.06.08,[일지] 코로나19속 99일 만에 모든 학생 등교 마무리
2020.06.08,"쿠팡 부천 물류센터 50대 근무자, 자가격리 중 확진"
2020.06.08,"수도권 비상에 '사회적 거리두기'로 돌아가나…당국 ""신중해야"""
2020.06.08,[속보] 부천 쿠팡물류센터 관련 확진자 5명 늘어…총 138명
2020.06.08,"자가격리 해제 앞둔 쿠팡 근무자 3명, 음성 12일만에 확진(종합)"
2020.06.08,용인 큰나무교회 집단감염은 양천구 탁구장발…2건 합쳐 41명
2020.06.08,'4차 등교' 첫날 517곳 등교 불발…99%가 수도권 소재
2020.06.08,'4차 등교' 첫날 517곳 등교 불발…99%가 수도권 소재(종합)
2020.06.08,"""친구들 얼굴도 제대로 못 보고…"" 아쉬움 남은 첫 하굣길"
2020.06.08,자가격리 이탈한 10대 쿠팡 근무자 적발…부천시 고발
2020.06.08,용인 큰나무교회 집단감염은 양천구 탁구장발…2건 합쳐 41명(종합)
2020.06.08,"수도권 집단감염 고리 여전…경기도 ""폐쇄공간이면 어디든 확산"""
2020.06.08,구로 중국동포쉼터 무더기확진 수도권 비상…'리치웨이'서 전파
